NPI	NPPES_PROVIDER_LAST_ORG_NAME	NPPES_PROVIDER_FIRST_NAME	NPPES_PROVIDER_CITY	NPPES_PROVIDER_STATE	SPECIALTY_DESC	DESCRIPTION_FLAG	DRUG_NAME	GENERIC_NAME	BENE_COUNT	TOTAL_CLAIM_COUNT	TOTAL_DAY_SUPPLY	TOTAL_DRUG_COST	BENE_COUNT_GE65	BENE_COUNT_GE65_REDACT_FLAG	TOTAL_CLAIM_COUNT_GE65	GE65_REDACT_FLAG	TOTAL_DAY_SUPPLY_GE65	TOTAL_DRUG_COST_GE65
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	DILTIAZEM 24HR ER	DILTIAZEM HCL		17	930	728.98		*	17		930	728.98
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	DOXEPIN HCL	DOXEPIN HCL		22	840	493.1		*	22		840	493.1
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	ESCITALOPRAM OXALATE	ESCITALOPRAM OXALATE		16	480	356.51		*	16		480	356.51
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	FAMOTIDINE	FAMOTIDINE		42	1394	506.09		*	28		974	364.04
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	FUROSEMIDE	FUROSEMIDE		16	720	42.64		*	16		720	42.64
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	HALFLYTELY-BISACODYL	BISAC/NACL/NAHCO3/KCL/PEG 3350	60	60	118	4124.64		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	LANSOPRAZOLE	LANSOPRAZOLE		18	780	1222.35		*		*		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	LOPERAMIDE	LOPERAMIDE HCL		12	345	266.47		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	LORAZEPAM	LORAZEPAM		15	280	63.02		*	15		280	63.02
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	MERCAPTOPURINE	MERCAPTOPURINE		28	1680	2502.18		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	METOCLOPRAMIDE HCL	METOCLOPRAMIDE HCL	16	53	1728	356.37		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	MISOPROSTOL	MISOPROSTOL		30	900	1566.05		*	30		900	1566.05
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	NADOLOL	NADOLOL		25	1110	1740.63		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	NEXIUM	ESOMEPRAZOLE MAGNESIUM	11	44	2490	24340.07		*	26		1590	13967.07
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	NORTRIPTYLINE HCL	NORTRIPTYLINE HCL	28	151	6270	2433.5		#	136		5700	2238.02
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	OMEPRAZOLE	OMEPRAZOLE	58	340	14987	7687.07	45		253		11837	6289.42
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	PANCREAZE	LIPASE/PROTEASE/AMYLASE		11	330	1905.73		*	11		330	1905.73
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM	11	81	3090	2177.13		*	58		2400	1738.49
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	PAROXETINE HCL	PAROXETINE HCL		35	1559	426.72		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	POLYETHYLENE GLYCOL 3350	POLYETHYLENE GLYCOL 3350		14	204	457.33		*		*		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	PREDNISONE	PREDNISONE		15	440	252.33		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	RANITIDINE HCL	RANITIDINE HCL		25	1110	821.71		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	SPIRONOLACTONE	SPIRONOLACTONE		17	750	703.76		*	17		750	703.76
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	SUCRALFATE	SUCRALFATE	20	59	2796	1798.32		#		#		
1366547739	AARONSON	MICHAEL	DANVERS	MA	Gastroenterology	S	URSODIOL	URSODIOL		21	880	11496.15		*		*		
1285925305	AARONSON	NICOLE	NEW HAVEN	CT	Student in an Organized Health Care Education/Training Program	T	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM		11	330	146.21		*	11		330	146.21
1356445712	AARONSON	ORAN	NASHVILLE	TN	Neurosurgery	S	GABAPENTIN	GABAPENTIN		11	290	137.89		*		*		
1356445712	AARONSON	ORAN	NASHVILLE	TN	Neurosurgery	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	20	32	612	492.35		#	21		388	284.15
1356445712	AARONSON	ORAN	NASHVILLE	TN	Neurosurgery	S	TRAMADOL HCL	TRAMADOL HCL		11	266	67.62		*		*		
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	ALFUZOSIN HCL	ALFUZOSIN HCL		11	510	211.62	0		0		0	0
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	AVODART	DUTASTERIDE	15	41	2710	11098.58		#		#		
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	BICALUTAMIDE	BICALUTAMIDE		19	1710	3206.7		*	19		1710	3206.7
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	CIALIS	TADALAFIL		24	786	4179.78		*	24		786	4179.78
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	CLOTRIMAZOLE-BETAMETHASONE	CLOTRIMAZOLE/BETAMETHASONE DIP		20	414	1028.36		#		#		
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	DESMOPRESSIN ACETATE	DESMOPRESSIN ACETATE	12	45	1822	5533.07		*	31		1162	3217.87
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	FINASTERIDE	FINASTERIDE	28	63	4980	2502.89		#		#		
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	FIRMAGON	DEGARELIX ACETATE		19	532	8207.61		*	19		532	8207.61
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	LEVOFLOXACIN	LEVOFLOXACIN	46	51	410	524.68		#		#		
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	NITROFURANTOIN MONO-MACRO	NITROFURANTOIN MONOHYD/M-CRYST		16	636	1500.53		*	16		636	1500.53
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	OXYBUTYNIN CHLORIDE	OXYBUTYNIN CHLORIDE		14	420	661.91	0		0		0	0
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	OXYBUTYNIN CHLORIDE ER	OXYBUTYNIN CHLORIDE		24	1470	3727.16		*	13		780	1424.32
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	RAPAFLO	SILODOSIN	19	45	3030	13700.09		#		#		
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	SANCTURA XR	TROSPIUM CHLORIDE		11	330	2129.52		*	11		330	2129.52
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	SULFAMETHOXAZOLE-TRIMETHOPRIM	SULFAMETHOXAZOLE/TRIMETHOPRIM	19	22	158	113.35	19		22		158	113.35
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	TAMSULOSIN HCL	TAMSULOSIN HCL	43	133	7724	4070.38		#	119		7064	3611.43
1518941293	AARONSON	PAUL	FOREST HILLS	NY	Urology	S	VESICARE	SOLIFENACIN SUCCINATE	13	52	2280	15489.29		*	36		1800	10962.83
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	ALPRAZOLAM	ALPRAZOLAM		12	282	55.18		*	12		282	55.18
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	APRISO	MESALAMINE		15	630	6650.94		*		*		
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	ASACOL HD	MESALAMINE		11	630	12546.3		*		*		
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	AZATHIOPRINE	AZATHIOPRINE		40	1662	1287.13		*	18		1002	769.29
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	DICYCLOMINE HCL	DICYCLOMINE HCL	49	140	5976	1547.03		#	102		4534	1196.72
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	GENERLAC	LACTULOSE		13	210	422.64		#		#		
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	LANSOPRAZOLE	LANSOPRAZOLE		30	2100	3599.46		*	30		2100	3599.46
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	NEXIUM	ESOMEPRAZOLE MAGNESIUM		32	1560	11906.98		#		#		
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	OMEPRAZOLE	OMEPRAZOLE	64	197	12150	4401.8		#	166		10530	3811.74
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM	29	133	6300	2813.56		#	113		5580	2402.97
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	PREDNISONE	PREDNISONE		13	585	75.55		*	13		585	75.55
1578520656	AARONSON	RICHARD	OLYMPIA FIELDS	IL	Gastroenterology	S	SULFASALAZINE	SULFASALAZINE		26	780	874.36		*	14		420	454.86
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	ADVAIR DISKUS	FLUTICASONE/SALMETEROL	33	172	6284	59018.18		#	141		5114	48088.07
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	ATROVENT HFA	IPRATROPIUM BROMIDE		29	1090	11948.22		#		#		
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	AZITHROMYCIN	AZITHROMYCIN	13	23	311	435.6		#		#		
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	FLOVENT DISKUS	FLUTICASONE PROPIONATE		18	540	2487.47		*	18		540	2487.47
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	FLUCONAZOLE	FLUCONAZOLE		21	607	1435.62		*	21		607	1435.62
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	FLUTICASONE PROPIONATE	FLUTICASONE PROPIONATE	13	38	1335	863.75		*	23		870	519.87
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	FUROSEMIDE	FUROSEMIDE		11	603	52.74		*	11		603	52.74
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	LEVOFLOXACIN	LEVOFLOXACIN		13	127	131.74		#		#		
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	METHOTREXATE	METHOTREXATE SODIUM		12	774	534.69		*		*		
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	MONTELUKAST SODIUM	MONTELUKAST SODIUM	33	191	7350	8429.2	22		124		4860	6028.11
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	OMEPRAZOLE	OMEPRAZOLE		29	870	407.5		#		#		
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	PRAMIPEXOLE DIHYDROCHLORIDE	PRAMIPEXOLE DI-HCL		28	840	622.09		#		#		
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	PREDNISONE	PREDNISONE	30	85	2006	428.26		#	74		1758	381.16
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	PROAIR HFA	ALBUTEROL SULFATE	63	164	4568	12066.14	48		109		2996	8016.42
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	QVAR	BECLOMETHASONE DIPROPIONATE		25	930	5897.42		#		#		
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	RHINOCORT AQUA	BUDESONIDE		12	300	1878.83		*	12		300	1878.83
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	SINGULAIR	MONTELUKAST SODIUM		15	630	3427.63	0		0		0	0
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	SPIRIVA	TIOTROPIUM BROMIDE	67	267	9210	83963.21	56		228		7860	71763.57
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	SULFAMETHOXAZOLE-TRIMETHOPRIM	SULFAMETHOXAZOLE/TRIMETHOPRIM		11	262	138.38		*	11		262	138.38
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	SYMBICORT	BUDESONIDE/FORMOTEROL FUMARATE	22	69	2729	20878.34		#	47		2069	15467.11
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	THEOPHYLLINE ANHYDROUS	THEOPHYLLINE ANHYDROUS		58	2040	1132.93		*	33		1230	622.65
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	XOLAIR	OMALIZUMAB		12	336	18373.08	0		0		0	0
1346247657	AARONSON	ROBERT	TUCSON	AZ	Pulmonary Disease	S	ZOLPIDEM TARTRATE	ZOLPIDEM TARTRATE		25	750	126.86		#		#		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	ACIPHEX	RABEPRAZOLE SODIUM		11	330	3432.87		*	11		330	3432.87
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	ALPRAZOLAM	ALPRAZOLAM		13	394	61.87		*		*		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	DETROL LA	TOLTERODINE TARTRATE		11	330	2219.84		*	11		330	2219.84
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	ENULOSE	LACTULOSE		19	277	208.19		*	19		277	208.19
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	GENERLAC	LACTULOSE	19	47	426	532.83		#		#		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	LACTULOSE	LACTULOSE	21	70	1129	938.43		#		#		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	LIALDA	MESALAMINE		12	360	5026.36		*	12		360	5026.36
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	LOPERAMIDE	LOPERAMIDE HCL		20	806	399.1		#		#		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	MERCAPTOPURINE	MERCAPTOPURINE		12	360	398.04		*	12		360	398.04
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	METOCLOPRAMIDE HCL	METOCLOPRAMIDE HCL		28	730	209.24		*	16		370	77.42
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	NEXIUM	ESOMEPRAZOLE MAGNESIUM		16	1200	6389.63		#		#		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	OMEPRAZOLE	OMEPRAZOLE	13	44	2248	1004.15		#		#		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM		21	1410	652.86		#		#		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	PEG-3350 WITH FLAVOR PACKS	SODIUM CHLORIDE/NAHCO3/KCL/PEG	14	14	49	259.66	14		14		49	259.66
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	PROCHLORPERAZINE MALEATE	PROCHLORPERAZINE MALEATE		16	552	244.76		*		*		
1659331940	AARONSON	ROBERT	BRANFORD	CT	Gastroenterology	S	RANITIDINE HCL	RANITIDINE HCL		14	600	208.79		*	14		600	208.79
1598105207	AARONSON	SAMANTHA	RENO	NV	Physician Assistant	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN		11	130	217.77		*		*		
1558403105	AARONSON	SCOTT	PALM SPRINGS	CA	Plastic and Reconstructive Surgery	S	CEPHALEXIN	CEPHALEXIN	26	26	170	160.47		#		#		
1558403105	AARONSON	SCOTT	PALM SPRINGS	CA	Plastic and Reconstructive Surgery	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	20	22	110	189.95		#		#		
1326081951	AARONSON	STEVEN	NASHVILLE	TN	General Practice	S	AZITHROMYCIN	AZITHROMYCIN	16	16	77	167.74		*		*		
1326081951	AARONSON	STEVEN	NASHVILLE	TN	General Practice	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	33	35	90	122.42	16		16		40	54.69
1326081951	AARONSON	STEVEN	NASHVILLE	TN	General Practice	S	LEVOFLOXACIN	LEVOFLOXACIN	11	11	73	53.91		*		*		
1326081951	AARONSON	STEVEN	NASHVILLE	TN	General Practice	S	PREDNISONE	PREDNISONE	14	14	62	34.64		*		*		
1326081951	AARONSON	STEVEN	NASHVILLE	TN	General Practice	S	PROMETHAZINE HCL	PROMETHAZINE HCL	18	18	34	77.7		*		*		
1679540124	AARONSON	THEODORE	NEW YORK	NY	Dentist	T	AMOXICILLIN	AMOXICILLIN	13	15	96	82.05		#		#		
1972566206	AAS	ERIN	OAK HARBOR	WA	Nurse Practitioner	S	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE		12	690	52.79		*		*		
1972566206	AAS	ERIN	OAK HARBOR	WA	Nurse Practitioner	S	LISINOPRIL	LISINOPRIL		15	450	91.78		*		*		
1972566206	AAS	ERIN	OAK HARBOR	WA	Nurse Practitioner	S	METFORMIN HCL	METFORMIN HCL		12	390	127.95		*		*		
1972566206	AAS	ERIN	OAK HARBOR	WA	Nurse Practitioner	S	NITROFURANTOIN MONO-MACRO	NITROFURANTOIN MONOHYD/M-CRYST		11	330	775.5	0		0		0	0
1972566206	AAS	ERIN	OAK HARBOR	WA	Nurse Practitioner	S	OMEPRAZOLE	OMEPRAZOLE		21	1050	301.02		*		*		
1972566206	AAS	ERIN	OAK HARBOR	WA	Nurse Practitioner	S	SIMVASTATIN	SIMVASTATIN		13	690	66.49		*		*		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE		17	487	123.36		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM		32	942	455.45		*	21		600	286.66
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	CLOPIDOGREL	CLOPIDOGREL BISULFATE		23	618	168.83		*	23		618	168.83
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	CYCLOBENZAPRINE HCL	CYCLOBENZAPRINE HCL		11	55	50.87		*	11		55	50.87
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	FUROSEMIDE	FUROSEMIDE	15	28	614	133.05		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	LEVOTHYROXINE SODIUM	LEVOTHYROXINE SODIUM		25	515	275.68		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	LISINOPRIL	LISINOPRIL	11	23	547	99.75		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	METOPROLOL SUCCINATE	METOPROLOL SUCCINATE		29	939	894.36		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	METOPROLOL TARTRATE	METOPROLOL TARTRATE		24	692	140.38		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	OMEPRAZOLE	OMEPRAZOLE	13	21	540	275.99		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM		18	441	123.79		*	18		441	123.79
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	POLYETHYLENE GLYCOL 3350	POLYETHYLENE GLYCOL 3350	11	17	502	593.41		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE		16	370	485.92		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	PREDNISONE	PREDNISONE	13	16	126	30.56		#		#		
1063455848	AAS	PETER	DULUTH	MN	Internal Medicine	S	SIMVASTATIN	SIMVASTATIN		14	356	124.31		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	AMIODARONE HCL	AMIODARONE HCL		26	1230	342.76		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	AMLODIPINE BESYLATE	AMLODIPINE BESYLATE	37	141	7650	1495.81		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	ATENOLOL	ATENOLOL		25	1830	205.65		*	25		1830	205.65
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	ATORVASTATIN CALCIUM	ATORVASTATIN CALCIUM	15	64	3240	1918.87		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	BYSTOLIC	NEBIVOLOL HCL		39	2670	6401.3		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	CARTIA XT	DILTIAZEM HCL		20	900	578.82		*	20		900	578.82
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	CARVEDILOL	CARVEDILOL	44	160	9412	2017.79		#	130		8032	1691.73
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	CILOSTAZOL	CILOSTAZOL		23	1170	822.67		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	CLONIDINE HCL	CLONIDINE HCL		17	970	223.8		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	CLOPIDOGREL	CLOPIDOGREL BISULFATE	76	319	18114	16206.41	64		281		16023	14366.68
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	CRESTOR	ROSUVASTATIN CALCIUM		25	1890	9840.63		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	DIGOX	DIGOXIN		22	840	145.5		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	DILTIAZEM 24HR CD	DILTIAZEM HCL	11	40	2280	1797.17	11		40		2280	1797.17
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	DILTIAZEM 24HR ER	DILTIAZEM HCL	15	43	2490	1859.51		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	DILTIAZEM ER	DILTIAZEM HCL		11	627	1264.01		*	11		627	1264.01
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	DIOVAN	VALSARTAN		15	1170	4728.59		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	DOXAZOSIN MESYLATE	DOXAZOSIN MESYLATE		19	1050	336.29		*		*		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	ENOXAPARIN SODIUM	ENOXAPARIN SODIUM		12	80	4711.92		*	12		80	4711.92
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	EPLERENONE	EPLERENONE		25	1132	3347.56		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	FAMOTIDINE	FAMOTIDINE		11	360	119.07		*	11		360	119.07
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	FUROSEMIDE	FUROSEMIDE	30	95	5414	600.29		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	GABAPENTIN	GABAPENTIN		16	720	376.85		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	HYDRALAZINE HCL	HYDRALAZINE HCL		11	450	139.65		*	11		450	139.65
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	HYDROCHLOROTHIAZIDE	HYDROCHLOROTHIAZIDE	25	101	6076	678.76		#	84		5206	596.1
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	HYDROCODONE-ACETAMINOPHEN	HYDROCODONE/ACETAMINOPHEN	13	20	184	256.17		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	ISOSORBIDE MONONITRATE ER	ISOSORBIDE MONONITRATE	25	104	6120	1871.09		#	83		4830	1406.61
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	KLOR-CON M10	POTASSIUM CHLORIDE		12	660	435.31		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	KLOR-CON M20	POTASSIUM CHLORIDE		11	810	480.26		*		*		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	LANSOPRAZOLE	LANSOPRAZOLE		13	450	982.88		*		*		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	LISINOPRIL	LISINOPRIL	42	128	8100	1019.65		#	111		6930	837.58
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	LISINOPRIL-HYDROCHLOROTHIAZIDE	LISINOPRIL/HYDROCHLOROTHIAZIDE	13	62	2340	449.24		*	37		1590	290.96
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	LOSARTAN POTASSIUM	LOSARTAN POTASSIUM		23	1290	594.4		*	23		1290	594.4
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	LOSARTAN-HYDROCHLOROTHIAZIDE	LOSARTAN/HYDROCHLOROTHIAZIDE		15	1050	377.57		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	LOVAZA	OMEGA-3 ACID ETHYL ESTERS		42	2233	13364.01		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	METOPROLOL SUCCINATE	METOPROLOL SUCCINATE	39	138	6660	4984.72		#	104		4920	3733.49
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	METOPROLOL TARTRATE	METOPROLOL TARTRATE	11	49	2850	311.92		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	MIDODRINE HCL	MIDODRINE HCL		19	607	967.95		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	NEXIUM	ESOMEPRAZOLE MAGNESIUM		12	360	2608.13	0		0		0	0
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	NIFEDIPINE ER	NIFEDIPINE		11	570	530.43		*		*		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	NITROGLYCERIN PATCH	NITROGLYCERIN	12	31	1245	1608.13		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	NITROSTAT	NITROGLYCERIN	22	30	686	349.12		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	OMEPRAZOLE	OMEPRAZOLE		26	1680	664.19		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	PANTOPRAZOLE SODIUM	PANTOPRAZOLE SODIUM		41	1650	647.85		*	28		1140	415.33
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	POTASSIUM CHLORIDE	POTASSIUM CHLORIDE		18	1372	966.61		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	PRAVASTATIN SODIUM	PRAVASTATIN SODIUM	20	86	4359	1248.23		#		#		
1427086974	AASAR	SAMI	FISHERS	IN	Cardiology	S	RAMIPRIL	RAMIPRIL	12	42	2940	1193.87		#		#		
